Category,Name,Address,Suburb,State,Postcode,Phone,Fax,Email,Website,Staff,Established,ABN,ABN_Status,ABN_Type,ABN_Accuracy
Religious Organisations,Northreach Student Lodge,38 Canterbury Rd,Kirwan,QLD,4817,(07) 4723 2371,,,,,,,,,
Religious Organisations,NSW Ecumenical Council,379 Kent St,Sydney,NSW,2000,(02) 9299 2215,,,,,,41 870 337 395,Cancelled,Entity Name,99% ABN Accuracy
Religious Organisations,NSW Ecumenical Council Canberra Office,69 Northbourne Ave,Canberra City,ACT,2601,(02) 6257 4095,,,,,,,,,
Religious Organisations,NSW Jewish Board of Deputies,146 Darlinghurst Rd,Darlinghurst,NSW,2010,(02) 9360 1600,,mail@nswjbd.com,http://www.nswjbd.org,,,,,,
Religious Organisations,O L S H Formation House Hartzer Park,Eridge Park,Bowral,NSW,2576,(02) 4861 3915,,,,,,,,,
Religious Organisations,O.L.F. Parish Centre,89 Shaw St,Kingsgrove,NSW,2208,(02) 9502 4073,,,,,,,,,
Religious Organisations,Open Gate Church,Yeppoon Basketball Stadium Cordingley Street,Yeppoon,QLD,4703,(07) 4925 0514,,,,,,66 452 460 603,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Orange Prayer House,68 Endsleigh Ave,Orange,NSW,2800,(02) 6369 1162,,,,,,,,,
Religious Organisations,Our Lady Of Mt Carmel De Garabandal,22 Fergus St,Keperra,QLD,4054,(07) 3354 1876,,,,,,,,,
Religious Organisations,Our Lady of Walsingham,16 Jordan St,Wentworthville,NSW,2145,(02) 9633 1329,,,,,,,,,
Religious Organisations,Ozanam Villa Home For The Aged,9 Nimbin Pl,Coffs Harbour,NSW,2450,(02) 6652 2366,,,,,,,,,
Religious Organisations,Palvelupiste Finnish Community Care,3 Stanley St,East Sydney,NSW,2010,(02) 9380 5904,,,,,,,,,
Religious Organisations,Parish Youth Ministry Services,143 Edward St,Brisbane,QLD,4000,(07) 3336 9168,,,,,,,,,
Religious Organisations,Pastor Phil Cropper (Brisbane & Gold Coast,Gold Coast St,Surfers Paradise,QLD,4217,0402 142 011,,,,,,,,,
Religious Organisations,Peace Prayer Place/Shalom,7 Proctor St,Armidale,NSW,2350,(02) 6772 1257,,,,,,,,,
Religious Organisations,Peacemakers Ministries Ltd,125 Parker St,Cootamundra,NSW,2590,(02) 6942 1692,,,,,,,,,
Religious Organisations,Pentecostal Churches United,Police Citizens Youth Centre Hassalle St,Parramatta,NSW,2150,(02) 9718 8086,,,,,,,,,
Religious Organisations,Pentecostal Churches United,Pcyc Community Hall Crn Of Cartwright and Maxwell Miller,Miller,NSW,2168,(02) 9718 8086,,,,,,,,,
Religious Organisations,Pentecostal Churches United,Fijian Services 24-26 Harp St,Campsie,NSW,2194,(02) 9718 8086,,,,,,,,,
Religious Organisations,Pentecostal Churches United,Leumeah Primary School Cnr Pembroke & Burrendong St,Leumeah,NSW,2560,(02) 9791 5895,,,,,,,,,
Religious Organisations,Pentecostal Churches United,Fox Studios Entertainment Quarter,Moore Park,NSW,2021,0404 007 771,,,,,,,,,
Religious Organisations,Philosophy Of Christian Womanhood,20 Malvern Ave,Croydon,NSW,2132,(02) 9747 4133,,,,,,,,,
Religious Organisations,Prayers On Wheels,Cnr Pennant Hills Rd and Alamein Ave,Carlingford,NSW,2118,(02) 9872 3022,,,,,,,,,
Religious Organisations,Presbyterian Church Of Queensland Camp,Kairi St,Kairi,QLD,4872,(07) 4095 8224,,,,,,,,,
Religious Organisations,Project Life - International Network of Church's,17 Bavarde Ave,Batemans Bay,NSW,2536,(02) 4472 7284,,brcoc@bigpond.com,,,,,,,
Religious Organisations,Psychic healer,,Loganholme,QLD,4129,0410 267 615,,elizabethhall49@gmail.com,,,,,,,
Religious Organisations,Queensland Bioethics Centre,202 Waterworks Rd,Ashgrove,QLD,4060,(07) 3366 2111,,,,,,,,,
Religious Organisations,Queensland Churches Together,233 Milton Rd,Milton,QLD,4064,(07) 3369 6792,,,http://www.qct.org.au,,,18 162 202 465,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Queensland Murrie Chaplains,84 Park Rd,Woolloongabba,QLD,4102,(07) 3391 1932,,,,,,,,,
Religious Organisations,Ramakrishna Sarada Vedanta Socy Of NSW,15 Liverpool Rd,Croydon,NSW,2132,0408 029 336,,admin.saradavedanta@bigpond.com,http://www.saradavedanta.org,,,,,,
Religious Organisations,Reality Outreach Ministeries Australia Limited,2 Brunter Rd,Chullora,NSW,2190,(02) 9608 0021,,,,,,,,,
Religious Organisations,Red Shield Community Centre,45 Otho St,Inverell,NSW,2360,(02) 6722 3008,,,,,,,,,
Religious Organisations,Redcliffe Christian Assembly,75 Morris Rd,Rothwell,QLD,4022,(07) 3897 2700,,,,,,96 943 089 731,Active,Business Name,99% ABN Accuracy
Religious Organisations,Redemptorist Missionaries,167 Jamison Rd,Penrith,NSW,2750,(02) 4732 1600,,,,,,,,,
Religious Organisations,Remote Area Families Service,52 Yamala St,Emerald,QLD,4720,(07) 4982 0915,,,,,,,,,
Religious Organisations,Revival Life Centre,663 King Georges Rd,Penshurst,NSW,2222,(02) 9570 2552,,,,,,83 054 585 093,Cancelled,Entity Name,99% ABN Accuracy
Religious Organisations,Ridgecrest Christian Education & Convention Centre,Lake Burrendong,Wellington,NSW,2820,(02) 6846 7434,,,,,,,,,
Religious Organisations,Rigpa Fellowship (Tibetan Buddhist Meditation),,Braddon,ACT,2612,(02) 6230 5093,,,,,,,,,
Religious Organisations,Rigpa Fellowship Inc Brisbane,,Brisbane,QLD,4001,(07) 3030 0649,,,www.rigpa.org.au,,,,,,
Religious Organisations,Russian Orthodox Monastery,32 Smith St,Kentlyn,NSW,2560,(02) 4625 7054,,abbessmaria@yahoo.com.au,www.kazanconvent.org,,1950,,,,
Religious Organisations,Saint Augustine's Priory,60 Federal Parade,Brookvale,NSW,2100,(02) 9938 3782,,,,,,,,,
Religious Organisations,Salvation Army Church Office,198 Wolfram St,Broken Hill,NSW,2880,(08) 8087 5114,,,,,,,,,
Religious Organisations,Salvation Army Corps The,42 Brisbane St,Bondi Junction,NSW,2022,(02) 9389 6186,,,,,,,,,
Religious Organisations,Salvation Army Emergency Accommodation For Boys,,Surry Hills,NSW,2010,(02) 9331 2266,,,,,,,,,
Religious Organisations,Salvation Army Officers Quarters,171 Wolfram St,Broken Hill,NSW,2880,(08) 8087 9935,,,,,,,,,
Religious Organisations,Salvation Army The,McLachlan Ave,Long Jetty,NSW,2261,(02) 4333 1813,,,,,,,,,
Religious Organisations,Salvation Army The,90 Minnamurra Rd,Gorokan,NSW,2263,(02) 4393 1686,,,,,,,,,
Religious Organisations,Salvation Army The,Cnr Pacific Hwy and Smith St,Charlestown,NSW,2290,(02) 4943 6021,,,,,,,,,
Religious Organisations,Salvation Army The,2- 4 Brisbane Ave,Barton,ACT,2600,(02) 6273 2211,,,,,,,,,
Religious Organisations,Salvation Army The,South St,Tuncurry,NSW,2428,(02) 6554 6101,,,,,,,,,
Religious Organisations,Salvation Army The,47 Bowra St,Nambucca Heads,NSW,2448,(02) 6554 6101,,,,,,,,,
Religious Organisations,Salvation Army The,12 Stewart Parade,Forster,NSW,2428,(02) 6555 4418,,,,,,,,,
Religious Organisations,Salvation Army The,165 Currie St,Nambour,QLD,4560,(07) 5441 7307,,,,,,,,,
Religious Organisations,Salvation Army The,6 Bartlett St,Noosaville,QLD,4566,(07) 5442 4218,,,,,,,,,
Religious Organisations,Salvation Army The,Cnr Broadmeadows and New Maroochydore Rds,Maroochydore,QLD,4558,(07) 5443 8248,,,,,,,,,
Religious Organisations,Salvation Army The,9 Church St,Boonah,QLD,4310,(07) 5463 2416,,,,,,,,,
Religious Organisations,Salvation Army The,4 West St,Boonah,QLD,4310,(07) 5463 4824,,,,,,,,,
Religious Organisations,Salvation Army The,15 Caledonian Hill,Gympie,QLD,4570,(07) 5482 3693,,,,,,,,,
Religious Organisations,Salvation Army The,Shop 2B/ 2 Coora Crst,Caloundra,QLD,4551,(07) 5493 6053,,,,,,,,,
Religious Organisations,Salvation Army The,Cnr Lower King and Dux Sts,Caboolture,QLD,4510,(07) 5495 4627,,,,,,,,,
Religious Organisations,Salvation Army Thrift Centres,John Bull Centre,Bomaderry,NSW,2541,(02) 4421 0747,,,,,,,,,
Religious Organisations,Samaritan Foundation Anglican Care,1 Helm Cl,Salamander Bay,NSW,2317,(02) 4984 9546,,,,,,,,,
Religious Organisations,Sathya Sai Baba Centre Of Gladstone,12 Whitewood Crst,Gladstone,QLD,4680,(07) 4978 5729,,,,,,,,,
Religious Organisations,Sathya Sai Centre of Central Brisbane,61 College Rd,Spring Hill,QLD,4000,(07) 3394 3798,,,,,,,,,
Religious Organisations,Sathya Sai Organisation Of Australia,84 St Georges Crst,Drummoyne,NSW,2047,(02) 9819 7401,,,,,,,,,
Religious Organisations,Scalabrini Fathers,3 Lookout Dr,Mt Pritchard,NSW,2170,(02) 9601 5841,,,,,,,,,
Religious Organisations,School For Youth Leadership,42 Greenacre Ave,Lake Munmorah,NSW,2259,(02) 4358 8886,,,,,,,,,
Religious Organisations,Schuller Robert Ministries,23 Victoria St,North Sydney,NSW,2060,(02) 9959 4060,,,,,,,,,
Religious Organisations,Scripture 21 (SRE),St Andrew's Hse,Sydney,NSW,2000,(02) 9283 2635,,,,,,,,,
Religious Organisations,Scripture Union Hunter/Central Coast,,Tuggerah,NSW,2259,(02) 4388 2662,,,,,,,,,
Religious Organisations,Scripture Union N.T.,7 Rowling St,Casuarina,NT,810,(08) 8945 4352,,info@sunt.org.au,http://sunt.org.au,,,,,,
Religious Organisations,Seventh Day Adventist Christian Services For The Blind,148 Fox Valley Rd,Wahroonga,NSW,2076,(02) 9847 3333,,,,,,,,,
Religious Organisations,Seventh Day Adventist Reform Movement of A/asia,85 Grange Ave,Schofields,NSW,2762,(02) 9627 7553,,,http://www.infosdarm.org.au,,,,,,
Religious Organisations,SHIRELIVE //,7 Stapleton Ave,Sutherland,NSW,2232,(02) 9521 2933,,,,,,54 085 745 820,Active,Trading Name (Historic),99% ABN Accuracy
Religious Organisations,Sisters Of The Church Kempsey,29 Lika Dr,Kempsey,NSW,2440,(02) 6562 2313,,,,,,,,,
Religious Organisations,Society Of St Vincent De Paul Welfare Centre,97 Argent St,Broken Hill,NSW,2880,(08) 8087 5813,,,,,,,,,
Religious Organisations,South Pacific Division of Seventh Day Adventists,148 Fox Valley Rd,Wahroonga,NSW,2076,(02) 9847 3333,,,,,,,,,
Religious Organisations,Southern Cross Ministeries,11 Treeby St,Tingalpa,QLD,4173,(07) 3390 6063,,,,,,,,,
Religious Organisations,Southside Christian College,109 Golda Ave,Salisbury,QLD,4107,(07) 3719 3111,,,,,,23 107 469 054,Active,Business Name,99% ABN Accuracy
Religious Organisations,Southside Interntional Church (Christian & Missionary Alliance),613 Beenleigh Rd,Sunnybank Hills,QLD,4109,(07) 3345 6617,,,,,,,,,
Religious Organisations,Sri Lankin Buddhist,35 Oak St,Schofields,NSW,2762,(02) 9627 2594,,,,,,,,,
Religious Organisations,St Catherines/Seton Community,162-166 Balaclava Rd,Marsfield,NSW,2122,(02) 9878 4557,,,,,,,,,
Religious Organisations,St Christophorous Aged Care,112 Edwin St,Croydon,NSW,2132,(02) 9808 1288,,,,,,,,,
Religious Organisations,"St John's Anglican Church, Newcastle",1B Parry St,Cooks Hill,NSW,2300,(02) 4927 5399,,admin@saintjohns.com.au,http://www.saintjohns.com.au,,,72 344 192 692,Active,Entity Name,99% ABN Accuracy
Religious Organisations,St Joseph Foundation The,1st Floor 374 High St,Penrith,NSW,2750,(02) 4732 2462,,,,,,,,,
Religious Organisations,St Joseph's House Of Prayer,Taralga Rd,Kenmore,NSW,2580,(02) 4821 3092,,,,,,,,,
Religious Organisations,"St Mark Coptic Orthodox Church, Canberra-Australia",10 Maribyrnong Ave,Kaleen,ACT,2617,0404 076 111,,,http://www.stmarkact.org,,1989,,,,
Religious Organisations,St Mark's Choir,53 Darling Point Rd,Darling Point,NSW,2027,(02) 9327 5123,,,,,,,,,
Religious Organisations,St Michael's House,200 Albion St,Surry Hills,NSW,2010,(02) 9360 7552,,,,,,,,,
Religious Organisations,St Vincent De Paul Socy,84 Magellan St,Lismore,NSW,2480,(02) 6621 5959,,,,,,,,,
Religious Organisations,St Vincent De Paul Socy,25 Commercial Rd,Alstonville,NSW,2477,(02) 6628 0167,,,,,,,,,
Religious Organisations,St Vincent De Paul Socy,118 Summerland Way,Kyogle,NSW,2474,(02) 6632 1055,,,,,,,,,
Religious Organisations,St Vincent De Paul Socy,16 Prince St,Grafton,NSW,2460,(02) 6642 1660,,,,,,,,,
Religious Organisations,St Vincent De Paul Socy,64 Skinner St,South Grafton,NSW,2460,(02) 6642 3290,,,,,,,,,
Religious Organisations,St Vincent De Paul Socy,123 High St,Coffs Harbour,NSW,2450,(02) 6652 3003,,,,,,,,,
Religious Organisations,St Vincent De Paul Socy,Minorca Pl,Toormina,NSW,2452,(02) 6653 2113,,,,,,,,,
Religious Organisations,St Vincent De Paul Socy,15 Market Lane,Woolgoolga,NSW,2456,(02) 6654 1762,,,,,,,,,
Religious Organisations,St Vincent De Paul Socy,Cudgery St,Dorrigo,NSW,2453,(02) 6657 2535,,,,,,,,,
Religious Organisations,St Vincent De Paul Socy,148 Canterbury St,Casino,NSW,2470,(02) 6662 1291,,,,,,,,,
Religious Organisations,St Vincent De Paul Socy,110 Marine Parade,Kingscliff,NSW,2487,(02) 6674 2844,,,,,,,,,
Religious Organisations,St Vincent De Paul Socy,56 Woodburn St,Evans Head,NSW,2473,(02) 6682 4788,,,,,,,,,
Religious Organisations,St Vincent De Paul Socy,100 Dalley St,Mullumbimby,NSW,2482,(02) 6684 2639,,,,,,,,,
Religious Organisations,St Vincent De Paul Socy,7 Fingal St,Brunswick Heads,NSW,2483,(02) 6685 1443,,,,,,,,,
Religious Organisations,St Vincent De Paul Socy,2 Marvel St,Byron Bay,NSW,2481,(02) 6685 7052,,,,,,,,,
Religious Organisations,St Vincent De Paul Socy,7 Martin St,Ballina,NSW,2478,(02) 6686 4072,,,,,,,,,
Religious Organisations,St Vincent de Paul Socy,42 The Parade,Tumbarumba,NSW,2653,(02) 6948 2854,,,,,,,,,
Religious Organisations,Sukyo Mahikari (Sydney Centre),87 Stanley St,Chatswood,NSW,2067,(02) 9413 3644,,,,,,,,,
Religious Organisations,Sukyo Mahikari Brisbane,,Brisbane,QLD,4000,(07) 3855 3400,,,,,,,,,
Religious Organisations,Sukyo Mahikari Canberra Centre,3 Mulley St,Holder,ACT,2611,(02) 6287 1481,,enquiries@sukyomahikari.org.au,http://www.sukyomahikari.org.au,,,,,,
Religious Organisations,Sukyo Mahikari Nowra,,Nowra,NSW,2541,(02) 4447 8338,,,,,,,,,
Religious Organisations,Summerland Christian School,Pineapple Rd,Goonellabah,NSW,2480,(02) 6624 2711,,,,,,,,,
Religious Organisations,Sunshine Coast Revival Fellowship,17-23 Stark Lane,Forest Glen,QLD,4556,(07) 5442 1550,,,,,,27 799 760 456,Active,Trading Name,99% ABN Accuracy
Religious Organisations,Sutherland Spiritual Church,104 Woronora Crst,Como,NSW,2226,(02) 9528 2376,,,,,,,,,
Religious Organisations,Swedenborg Book Room,22 Dudley St,Penshurst,NSW,2222,(02) 9580 1589,,,,,,59 000 171 200,Active,Business Name,99% ABN Accuracy
Religious Organisations,Sydney Anglican Schools Corporation,102/ 9 Gloucester Rd,Hurstville,NSW,2220,(02) 8567 4000,,,,,,63 544 529 806,Active,Business Name,99% ABN Accuracy
Religious Organisations,Sydney Anglican Schools Corporation,Level 1 420 Forest Rd,Hurstville,NSW,2220,(02) 8567 4000,,,www.sasc.nsw.edu.au,,,63 544 529 806,Active,Business Name,99% ABN Accuracy
Religious Organisations,Teen Missions International Australia Ltd,761 McKinnon Dr,Tewantin,QLD,4565,(07) 5449 9765,,,,,,25 010 725 881,Active,Entity Name,99% ABN Accuracy
Religious Organisations,The Bahai Faith,5 Mengel St,South Mackay,QLD,4740,(07) 4944 0547,,,,,,,,,
Religious Organisations,The Father's House Christian Healing Centre,44 Wilson St,Lawson,NSW,2783,0438 948 499,,info@thefathershouse.com.au,http://www.thefathershouse.com.au/,,,,,,
Religious Organisations,The Green Cathedral,Booti Booti National Park,Tiona,NSW,2428,0490 143 995,,bookings@greencathedral.org.au,,,,,,,
Religious Organisations,The Jagelman Institute,30 Cowper St,Parramatta,NSW,2150,(02) 8893 9092,,,,,,,,,
Religious Organisations,The Pines-Training Centre,102 Buderim Pines Dr,Buderim,QLD,4556,(07) 5477 5070,,,,,,35 010 930 408,Active,Other Name,99% ABN Accuracy
Religious Organisations,The Salvation Army - Sydney Heritage Centre,120 Kingland Rd,Bexley North,NSW,2207,(02) 9502 0424,,,,,,,,,
Religious Organisations,The Salvation Army Corps,100 Boyce Rd,Maroubra,NSW,2035,(02) 9344 7974,,,,,,,,,
Religious Organisations,The Society Of Aust Congregations Of The Presentation Of The Blessed Virgin Mary,23 Holborow St,Croydon Park,NSW,2133,(02) 9797 6593,,,,,,,,,
Religious Organisations,The Spiritual Assembley Of Bahais Of The City Of Brisbane,21 Child St,Ipswich,QLD,4305,(07) 3282 4285,,,,,,,,,
Religious Organisations,The Wayside Chapel,29 Hughes St,Potts Point,NSW,2011,(02) 9581 9100,(02) 9356 3931,mail@thewaysidechapel.com,www.thewaysidechapel.com,,1964,88 125 771 587,Active,Business Name,99% ABN Accuracy
Religious Organisations,Theosophical Education & Retreat Centre,2115 Springbrook Rd,Springbrook,QLD,4213,(07) 5533 5211,,,,,,,,,
Religious Organisations,Thornlands Christian Gospel Church,131 Boundary Rd,Thornlands,QLD,4164,0455 573 901,,christiangospelcentre@yahoo.com.au,,,,,,,
Religious Organisations,Tibetan Buddhist Society of Canberra Inc,25 Alderman St,Evatt,ACT,2617,(02) 6238 2088,,,,,,,,,
Religious Organisations,Tien Tak Religious (Australia) Incorp Assoc,24 Allenby Park Parade,Allambie Heights,NSW,2100,(02) 9938 6415,,,,,,,,,
Religious Organisations,Toormina Road Methodist Church,234 Sawtell Rd,Toormina,NSW,2452,0468 543 525,,office@rodneyfox.com,http://www.ebcfellowship.com.au,,,,,,
Religious Organisations,Trinity Baptist Church,115 Progress Rd,White Rock,QLD,4868,(07) 4036 2449,,,,,,19 058 968 277,Active,Entity Name (Historic),99% ABN Accuracy
Religious Organisations,Trustees Of Capuchin Fathers Religious,96 Catherine St,Leichhardt,NSW,2040,(02) 9564 2711,,,,,,,,,
Religious Organisations,Trustees Of The Redemptorist Fathers,24 Garden St,Kogarah,NSW,2217,(02) 9553 3777,,,,,,23 152 266 720,Active,Entity Name (Historic),99% ABN Accuracy
Religious Organisations,Tuggernong Church Of Christ,152 Langdon Ave,Wanniassa,ACT,2903,(02) 6231 8332,,,,,,,,,
Religious Organisations,Turning Point Ministries,42 Richland Ave,Coopers Plains,QLD,4108,(07) 3274 2144,,,,,,,,,
Religious Organisations,UCA Presbytery of South Moreton,Unit 106/ 58 Manila St,Beenleigh,QLD,4207,(07) 3807 7421,,,,,,,,,
Religious Organisations,United Arab Moslem Asscn The,35 Anzac St,Greenacre,NSW,2190,(02) 9790 3622,,,,,,,,,
Religious Organisations,United Bible Societies,Level 4/ 126 Barry Parade,Fortitude Valley,QLD,4006,(07) 3112 6525,,,,,,60 078 720 706,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Uniting Care QLD,L 5 193 North Qy,Brisbane,QLD,4000,(07) 3025 2000,,,,,,,,,
Religious Organisations,Uniting Care Regional Mission,80 Keen St,Lismore,NSW,2480,(02) 6621 5801,,,,,,,,,
Religious Organisations,Urban Life Church,814-822 Old Illawarra Rd,Menai,NSW,2234,(02) 9532 1611,,,http://www.urbanlife.net.au,,,30 251 195 188,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Vijayaloka Buddhist Retreat Centre,,Minto,NSW,2566,(02) 9603 9603,,,,,,,,,
Religious Organisations,Vineyard Christian Fellowship Pine Rivers,36-38 Paisley Dr,Lawnton,QLD,4501,(07) 3285 7500,,,,,,,,,
Religious Organisations,Vision One Incorporated,40 Burton Lane,Samford,QLD,4520,(07) 3289 2888,,,,,,,,,
Religious Organisations,Wagga Wagga Baptist Church,154 Tarcutta St,Wagga Wagga,NSW,2650,(02) 6931 7322,,,,,,98 211 009 941,Active,Trading Name (Historic),99% ABN Accuracy
Religious Organisations,Wat Buddhalavarn Inc Forest Monastery & Meditation Centre,Lot 12 Minerva Rd,Wedderburn,NSW,2560,(02) 9370 5901,,,,,,,,,
Religious Organisations,Wauchope Seventh-day Adventist Church,12 Sarahs Cres,King Creek,NSW,2446,0428 321 172,,wauchope.sda@gmail.com,http://www.wauchopesda.org/index.php,,,,,,
Religious Organisations,Way Of Australia The,31 Gilbert St,North Parramatta,NSW,2151,(02) 9683 2712,,,,,,,,,
Religious Organisations,Westside Church Incorporated,Unit 1/ 4 Wiltona Pl,Girraween,NSW,2145,(02) 9631 7698,,admin@westsidechurch.com.au,www.westsidechurch.com.au,,,62 950 239 740,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Wilcannia Sisters of Mercy,Mercy House Barrier Hwy,Wilcannia,NSW,2836,(08) 8091 5966,,,,,,,,,
Religious Organisations,Word of Faith International Church,519 Mt Petrie Rd,Mackenzie,QLD,4156,(07) 3216 8033,,,,,,,,,
Religious Organisations,WorldShare,Unit 1/ 61 Great North Rd,Five Dock,NSW,2046,(02) 9712 8222,,,,,,16 001 441 103,Active,Entity Name,99% ABN Accuracy
Religious Organisations,Youth With A Mission (YWAM),76 Federal Hwy,Watson,ACT,2602,(02) 6241 5500,,,,,,,,,
